user_id,survey,submitted,measure_0,question_m_conflict_1,question_m_conflict_2,question_m_conflict_3,question_m_conflict_4,question_m_conflict_5,question_m_conflict_6,question_m_conflict_7,question_m_conflict_8,question_m_conflict_9,question_m_conflict_10,measure_1,question_m_dealstress_1,question_m_dealstress_2,question_m_dealstress_3,question_m_dealstress_4,question_m_dealstress_5,measure_2,question_m_well_1,question_m_well_2,measure_3,question_m_percstress_1,question_m_percstress_2,question_m_percstress_3,question_m_percstress_4,question_m_percstress_5,question_m_percstress_6,question_m_percstress_7,question_m_percstress_8,question_m_percstress_9,question_m_percstress_10,measure_4,question_m_belong_1,question_m_belong_2,question_m_belong_3,question_m_belong_4,question_m_belong_5,measure_5,question_m_workplace_1,question_m_workplace_2,question_m_workplace_3,question_m_workplace_4,measure_6,question_m_problem_1,question_m_problem_2,measure_7,question_m_problem_3,measure_8,question_m_team_1,question_m_team_2,question_m_team_3,measure_9,question_m_motiv_1,question_m_motiv_2,question_m_motiv_3,measure_10,question_m_behave_1,question_m_behave_2,question_m_behave_3,question_m_behave_4,measure_11,question_m_eff_1,question_m_eff_2,question_m_eff_3,question_m_eff_4,question_m_eff_5,question_m_eff_6,question_m_eff_7,question_m_eff_8,measure_12,question_m_satis_1,question_m_satis_2,question_m_satis_3,question_m_satis_4,question_m_satis_5,question_m_satis_6,question_m_satis_7,question_m_satis_8,question_m_satis_9,question_m_satis_10,question_m_satis_11,question_m_satis_12,question_m_satis_13,question_m_satis_14,question_m_satis_15,question_m_satis_16,question_m_satis_17,question_m_satis_18,question_m_satis_19,question_m_satis_20,question_m_motiv_4,question_m_tmgmt_,question_m_satisb_1,question_m_satisb_2,question_m_satisb_3,question_m_satisb_4,question_m_satisb_5,question_m_satisb_6,question_m_satisb_7,question_m_satisb_8,question_m_satisb_9,measure_13,question_m_recom_1
9210250259088,Monthly,2019-06-12,1,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Often,2,Often,Sometimes,Never,Sometimes,Sometimes,3,Agree,Agree,4,Never,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,5,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,6,Once a week,Once a week,A few times this month,Once a week,7,Once a week,Once a week,8,A few times this month,9,Often,Always,Always,10,Sometimes,Sometimes,Always,11,Always,Always,Often,Always,12,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410290664087,Monthly,2019-06-12,1,Sometimes,Always,Sometimes,Always,Sometimes,Rarely,Often,Sometimes,Sometimes,Often,2,Always,Always,Never,Often,Always,3,Strongly agree,Agree,4,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Sometimes,5,Agree,Agree,Strongly disagree,Disagree,Agree,6,Once a week,Several times a day,Once a month,Once a month,7,Several times a day,Several times a day,8,Once a week,9,Always,Always,Always,10,Always,Often,Always,11,Always,Always,Always,Always,12,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,13,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9506040601087,Monthly,2019-06-12,1,Often,Rarely,Sometimes,Often,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,2,Sometimes,Often,Never,Never,Often,3,Agree,Agree,4,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Rarely,5,Agree,Agree,Disagree,Agree,Agree,6,A few times in a week,A few times in a week,Not at all this month,Once a day,7,Several times a day,Several times a day,8,A few times in a week,9,Sometimes,Often,Often,10,Always,Often,Often,11,Sometimes,Often,Often,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,13,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9309010759088,Monthly,2019-06-12,1,Always,Often,Rarely,Always,Never,Always,Often,Often,Always,Always,2,Often,Always,Never,Never,Always,3,Agree,Strongly agree,4,Never,Always,Often,Never,Never,Never,Never,Always,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,Once a month,9,Always,Always,Always,10,Always,Often,Always,11,Always,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9402045156089,Monthly,2019-06-12,1,Often,Always,Often,Often,Never,Never,Always,Always,Often,Rarely,2,Often,Always,Never,Never,Often,3,Agree,Agree,4,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Never,Rarely,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,6,A few times in a week,Several times a day,Not at all this month,Several times a day,7,Several times a day,A few times in a week,8,Several times a day,9,Always,Always,Always,10,Always,Always,Always,11,Always,Always,Always,Always,12,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9705235965089,Monthly,2019-06-12,1,Sometimes,Always,Rarely,Often,Often,Sometimes,Often,Often,Rarely,Often,2,Often,Often,Never,Rarely,Often,3,Strongly agree,Strongly agree,4,Rarely,Sometimes,Often,Rarely,Often,Rarely,Rarely,Sometimes,Never,Often,5,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,Several times a day,Several times a day,8,Several times a day,9,Often,Always,Always,10,Always,Always,Always,11,Always,Often,Always,Always,12,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,13,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9508100323081,Monthly,2019-06-13,1,Always,Often,Always,Always,Rarely,Rarely,Often,Often,Always,Never,2,Often,Always,Never,Never,Always,3,Strongly agree,Agree,4,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,6,A few times in a week,Once a day,Not at all this month,Several times a day,7,A few times in a week,Several times a day,8,Once a month,9,Often,Always,Always,10,Always,Always,Always,11,Rarely,Always,Often,Always,12,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9604290552082,Monthly,2019-06-13,1,Often,Often,Rarely,Often,Sometimes,Often,Sometimes,Often,Often,Rarely,2,Sometimes,Often,Never,Never,Often,3,Strongly agree,Agree,4,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Never,Never,5,Agree,Strongly agree,Disagree,Agree,Strongly agree,6,A few times in a week,Several times a day,Once a month,Several times a day,7,Several times a day,Several times a day,8,A few times this month,9,Always,Always,Always,10,Often,Rarely,Always,11,Often,Often,Always,Often,12,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904201524083,Monthly,2019-06-14,1,Sometimes,Always,Sometimes,Always,Sometimes,Sometimes,Often,Always,Always,Always,2,Sometimes,Often,Never,Never,Always,3,Neither agree nor disagree,Agree,4,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,5,Strongly agree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,6,Several times a day,Once a week,A few times this month,A few times this month,7,A few times this month,A few times this month,8,A few times this month,9,Often,Sometimes,Sometimes,10,Rarely,Sometimes,Sometimes,11,Sometimes,Sometimes,Sometimes,Often,12,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,13,Agree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9412310395080,Monthly,2019-06-15,1,Sometimes,Often,Rarely,Often,Sometimes,Sometimes,Sometimes,Often,Often,Rarely,2,Often,Sometimes,Never,Rarely,Sometimes,3,Neither agree nor disagree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,5,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,6,A few times in a week,Once a day,Once a day,A few times in a week,7,Several times a day,Several times a day,8,A few times in a week,9,Always,Always,Always,10,Often,Sometimes,Always,11,Often,Often,Often,Always,12,Neither agree nor disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,13,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9209245212087,Monthly,2019-07-11,1,Sometimes,Sometimes,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,2,Often,Sometimes,Rarely,Rarely,Sometimes,3,Agree,Neither agree nor disagree,4,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,5,Agree,Agree,Disagree,Agree,Agree,6,Once a week,Once a week,Once a month,Once a week,7,Several times a day,Once a day,8,Once a week,9,Sometimes,Often,Sometimes,10,Often,Sometimes,Sometimes,11,Sometimes,Sometimes,Sometimes,Sometimes,12,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,13,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9702170620084,Monthly,2019-06-18,1,Always,Often,Rarely,Sometimes,Rarely,Often,Rarely,Often,Often,Often,2,Rarely,Often,Never,Rarely,Always,3,Strongly agree,Neither agree nor disagree,4,Sometimes,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,6,Several times a day,Several times a day,Not at all this month,Several times a day,7,A few times in a week,Several times a day,8,Once a month,9,Always,Often,Sometimes,10,Always,Sometimes,Always,11,Sometimes,Always,Always,Always,12,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9604130314081,Monthly,2019-06-18,1,Often,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Often,Sometimes,Rarely,2,Often,Often,Never,Rarely,Sometimes,3,Strongly agree,Agree,4,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,5,Neither agree nor disagree,Agree,Disagree,Strongly agree,Agree,6,Once a day,Several times a day,Once a month,Several times a day,7,Several times a day,Several times a day,8,Once a week,9,Always,Always,Always,10,Always,Always,Always,11,Often,Always,Often,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,13,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9204010050082,Monthly,2019-06-18,1,Often,Rarely,Rarely,Rarely,Often,Often,Rarely,Often,Often,Rarely,2,Rarely,Rarely,Often,Rarely,Sometimes,3,Agree,Agree,4,Often,Often,Often,Often,Rarely,Often,Often,Rarely,Often,Sometimes,5,Agree,Disagree,Agree,Disagree,Agree,6,Once a day,Once a day,A few times in a week,A few times this month,7,A few times in a week,Once a day,8,Once a day,9,Rarely,Often,Often,10,Often,Often,Often,11,Often,Often,Often,Often,12,Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,13,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9112210282087,Monthly,2019-06-18,1,Often,Sometimes,Rarely,Often,Sometimes,Often,Rarely,Often,Often,Sometimes,2,Often,Always,Never,Never,Sometimes,3,Agree,Agree,4,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Rarely,5,Agree,Agree,Disagree,Agree,Agree,6,A few times in a week,Once a day,A few times this month,A few times in a week,7,Once a day,A few times in a week,8,A few times in a week,9,Often,Often,Often,10,Often,Sometimes,Often,11,Always,Often,Sometimes,Often,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,13,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9905255136088,Monthly,2019-06-18,1,Rarely,Always,Rarely,Often,Often,Rarely,Often,Often,Often,Sometimes,2,Sometimes,Often,Never,Sometimes,Sometimes,3,Agree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,5,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,6,A few times this month,Once a day,Once a month,Once a day,7,Several times a day,Several times a day,8,A few times this month,9,Often,Often,Often,10,Sometimes,Sometimes,Always,11,Often,Often,Always,Always,12,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,13,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9004121006087,Monthly,2019-06-18,1,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Often,2,Often,Often,Sometimes,Sometimes,Often,3,Neither agree nor disagree,Disagree,4,Often,Often,Often,Sometimes,Often,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,5,Agree,Neither agree nor disagree,Disagree,Agree,Agree,6,A few times in a week,A few times in a week,A few times this month,A few times in a week,7,Several times a day,A few times in a week,8,A few times in a week,9,Often,Often,Often,10,Sometimes,Rarely,Often,11,Often,Often,Often,Often,12,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,13,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9406230326084,Monthly,2019-06-19,1,Always,Always,Never,Always,Often,Often,Sometimes,Sometimes,Often,Sometimes,2,Always,Often,Rarely,Rarely,Always,3,Strongly agree,Disagree,4,Always,Always,Often,Sometimes,Rarely,Rarely,Always,Always,Often,Always,5,Strongly agree,Strongly agree,Agree,Disagree,Agree,6,Several times a day,A few times in a week,A few times in a week,A few times in a week,7,A few times in a week,Several times a day,8,Several times a day,9,Always,Often,Always,10,Often,Always,Always,11,Always,Always,Rarely,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,13,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9210270606086,Monthly,2019-06-19,1,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,2,Often,Often,Never,Never,Often,3,Agree,Agree,4,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Never,5,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Agree,6,Not at all this month,Not at all this month,Once a week,A few times this month,7,A few times in a week,Several times a day,8,A few times this month,9,Often,Always,Always,10,Often,Often,Always,11,Often,Always,Always,Often,12,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,13,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9404161023085,Monthly,2019-06-19,1,Often,Often,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,2,Often,Often,Never,Rarely,Often,3,Strongly agree,Agree,4,Sometimes,Sometimes,Sometimes,Often,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,5,Neither agree nor disagree,Disagree,Disagree,Agree,Strongly agree,6,Once a month,Once a month,Not at all this month,Once a day,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Often,Always,11,Often,Always,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,13,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9410090901085,Monthly,2019-06-19,1,Often,Often,Never,Often,Sometimes,Often,Always,Always,Always,Rarely,2,Often,Always,Never,Never,Always,3,Agree,Agree,4,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,6,A few times in a week,Several times a day,A few times this month,Several times a day,7,A few times in a week,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Often,Always,11,Often,Often,Sometimes,Often,12,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9102081143088,Monthly,2019-06-20,1,Sometimes,Often,Sometimes,Often,Often,Sometimes,Often,Often,Often,Often,2,Often,Often,Never,Never,Sometimes,3,Strongly agree,Strongly agree,4,Sometimes,Sometimes,Sometimes,Sometimes,Often,Never,Never,Often,Often,Never,5,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,6,A few times in a week,A few times in a week,Not at all this month,A few times in a week,7,Several times a day,Several times a day,8,Several times a day,9,Always,Always,Always,10,Always,Always,Always,11,Often,Sometimes,Always,Always,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9404120351080,Monthly,2019-06-20,1,Often,Always,Sometimes,Always,Rarely,Sometimes,Always,Always,Always,Rarely,2,Always,Always,Never,Never,Always,3,Agree,Disagree,4,Sometimes,Often,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Never,Often,5,Strongly agree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,6,A few times in a week,A few times in a week,Once a month,Once a week,7,Several times a day,Several times a day,8,A few times in a week,9,Sometimes,Sometimes,Sometimes,10,Always,Sometimes,Always,11,Often,Always,Always,Often,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
